"Variables ->","employment_rate_any_industry","employment_rate_ed_any_ind","employment_rate_noed_any_ind","employment_rate_1","employment_rate_1_ed","employment_rate_1_noed","employment_rate_2","employment_rate_2_ed","employment_rate_2_noed","employment_rate_3","employment_rate_3_ed","employment_rate_3_noed","employment_rate_4","employment_rate_4_ed","employment_rate_4_noed","employment_rate_5","employment_rate_5_ed","employment_rate_5_noed","employment_rate_6","employment_rate_6_ed","employment_rate_6_noed","share_employed_industy_1","share_employed_industy_1_ed","share_employed_industy_1_noed","share_employed_industy_2","share_employed_industy_2_ed","share_employed_industy_2_noed","share_employed_industy_3","share_employed_industy_3_ed","share_employed_industy_3_noed","share_employed_industy_4","share_employed_industy_4_ed","share_employed_industy_4_noed","share_employed_industy_5","share_employed_industy_5_ed","share_employed_industy_5_noed","share_employed_industy_6","share_employed_industy_6_ed","share_employed_industy_6_noed","hrlwage_ed_any_industry","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_any_industry","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","uhat_education_unskilled","uhat_education_skilled","employment_ratio","employment_ratio_industry_1","employment_ratio_industry_2","employment_ratio_industry_3","employment_ratio_industry_4","employment_ratio_industry_5","employment_ratio_industry_6","hrlwage_ed_industry_1_old","hrlwage_ed_industry_2_old","hrlwage_ed_industry_3_old","hrlwage_ed_industry_5_old","hrlwage_ed_industry_6_old","hrlwage_noed_industry_1_old","hrlwage_noed_industry_2_old","hrlwage_noed_industry_3_old","hrlwage_noed_industry_4_old","hrlwage_noed_industry_5_old","hrlwage_noed_industry_6_old"
"1980M09",0.93745250,0.96320647,0.92028135,0.91517782,0.95379674,0.90065742,0.95891184,0.97290784,0.93639106,0.94595265,0.95207298,0.94333279,0.92695236,0.95144707,0.91518992,0.94603705,0.97604072,0.89986485,0.95967704,0.96832561,0.95271742,0.25115976,0.17402251,0.30498898,0.20357725,0.30992401,0.12936458,0.10206470,0.07491662,0.12100963,0.25245044,0.20452578,0.28589401,0.06515629,0.09913377,0.04144555,0.12559156,0.13747732,0.11729723,7.89415264,9.60367107,7.43918657,8.42795277,6.45472813,8.36104679,8.08860970,5.71933842,6.54603291,4.87268734,6.90542316,4.80868053,5.48952961,5.69055986,-0.45026678,-0.62759715,0.69783676,0.39817604,1.67183602,0.43202823,0.49922559,1.66915846,0.81789428,9.60367107,7.43918657,8.42795277,8.36104679,8.08860970,6.54603291,4.87268734,6.90542316,4.80868053,5.48952961,5.69055986
"1980M10",0.93811613,0.95944029,0.92297435,0.91858613,0.94531214,0.90803021,0.95639449,0.97363329,0.92585713,0.94766015,0.95992833,0.94250858,0.92926425,0.93810070,0.92456120,0.94242215,0.96338278,0.91069305,0.95540822,0.97345847,0.94044399,0.25298461,0.17357887,0.31159645,0.20994498,0.32168674,0.12746494,0.10426033,0.07354529,0.12693204,0.24041025,0.19851451,0.27133480,0.06474315,0.09384866,0.04325949,0.12765667,0.13882592,0.11941231,7.83346844,9.55020142,7.26954746,8.59323883,6.25422335,8.62727737,8.21137810,5.74225616,6.50003195,4.96909237,6.60121679,4.84986258,6.15275478,5.64675045,-0.45546368,-0.62898326,0.73813081,0.41118541,1.86284089,0.42767805,0.54003274,1.60132694,0.85813338,9.55020142,7.26954746,8.59323883,8.62727737,8.21137810,6.50003195,4.96909237,6.60121679,4.84986258,6.15275478,5.64675045
"1980M11",0.93754202,0.96022022,0.92095238,0.90924907,0.93770278,0.89735502,0.96290362,0.97188389,0.94709945,0.93515044,0.94294220,0.93196929,0.92826742,0.95355058,0.91456240,0.94648427,0.96287215,0.91716355,0.96881562,0.97981882,0.95970196,0.24642307,0.17313884,0.30231777,0.21888402,0.32558069,0.13750525,0.09789190,0.06613576,0.12211268,0.24850951,0.20738648,0.27987453,0.06315728,0.09525245,0.03867791,0.12513423,0.13250577,0.11951187,8.03207874,9.74306774,7.40365505,9.20649433,6.33904219,9.11672497,8.59208012,5.73862839,6.64097929,4.89909506,6.77735806,4.81491518,5.55371189,5.65721130,-0.44986111,-0.61650550,0.76271147,0.43680853,1.80592477,0.41308162,0.56516767,1.87833643,0.84563720,9.74306774,7.40365505,9.20649433,9.11672497,8.59208012,6.64097929,4.89909506,6.77735806,4.81491518,5.55371189,5.65721130
"1980M12",0.94125599,0.96656549,0.92313111,0.91827440,0.95069146,0.90372139,0.96453619,0.98174000,0.93503207,0.94492805,0.95077133,0.94259077,0.93341184,0.96037084,0.91995037,0.94517827,0.97337252,0.90237069,0.95903933,0.96502638,0.95410740,0.24500617,0.18340501,0.29119620,0.21770404,0.32664192,0.13601977,0.10329808,0.06929978,0.12879083,0.24689597,0.19742712,0.28398889,0.06382612,0.09248035,0.04234048,0.12326963,0.13074578,0.11766382,8.00133133,9.74281406,7.63006306,8.39716530,6.29420519,8.77820873,8.15132999,5.71882868,6.62272024,4.87316990,6.96833706,4.75792074,5.41490459,5.65930462,-0.45239308,-0.61553717,0.74982423,0.47226411,1.80065024,0.40346548,0.52127266,1.63777101,0.83319026,9.74281406,7.63006306,8.39716530,8.77820873,8.15132999,6.62272024,4.87316990,6.96833706,4.75792074,5.41490459,5.65930462
"1981M01",0.93076986,0.95522106,0.91318339,0.90648943,0.94471711,0.89073896,0.96543998,0.97568595,0.94774061,0.90924484,0.93294579,0.89897782,0.91672987,0.92919374,0.91059071,0.93310857,0.95080584,0.90224260,0.96408874,0.97271746,0.95679259,0.24370450,0.17261444,0.29718962,0.22083482,0.32922956,0.13928325,0.09394427,0.06786092,0.11356827,0.24711034,0.19252133,0.28818080,0.06591764,0.09943350,0.04070174,0.12848842,0.13834026,0.12107632,8.06508255,9.75317860,7.57368898,8.81326485,6.39119673,8.67410755,8.54371071,5.93698931,6.73800707,5.03743696,7.29879284,5.05888844,6.08864355,5.92866278,-0.42260560,-0.60515386,0.75235742,0.43698615,1.77837825,0.44955924,0.50261801,1.83799350,0.85963398,9.75317860,7.57368898,8.81326485,8.67410755,8.54371071,6.73800707,5.03743696,7.29879284,5.05888844,6.08864355,5.92866278
"1981M02",0.93303549,0.96029174,0.91285664,0.90895265,0.94661719,0.89312053,0.95962954,0.97409213,0.93427962,0.91717350,0.95045590,0.90251762,0.92060041,0.94532138,0.90787637,0.95163023,0.96839613,0.92096823,0.96332508,0.96588761,0.96106201,0.25154623,0.17707667,0.30954394,0.21882959,0.32304031,0.13766912,0.09390271,0.06794942,0.11411542,0.23699823,0.18887873,0.27447423,0.06912265,0.10386505,0.04206488,0.12960060,0.13918981,0.12213241,8.37209225,9.86154270,7.51481295,9.26284313,6.63480663,11.24818420,8.50530815,5.91399336,6.76495695,5.00555515,6.93899965,5.03160524,5.72917891,5.93210459,-0.41712329,-0.59769213,0.77881104,0.44552404,1.82747853,0.46373892,0.53593677,1.92301154,0.88758218,9.86154270,7.51481295,9.26284313,11.24818420,8.50530815,6.76495695,5.00555515,6.93899965,5.03160524,5.72917891,5.93210459
"1981M03",0.93733102,0.96285903,0.91909188,0.91197383,0.94525439,0.89784980,0.96749496,0.97724611,0.95132464,0.92357725,0.94643718,0.91413355,0.93193614,0.95644331,0.91959119,0.93362522,0.95465022,0.90267372,0.95956695,0.97464478,0.94637835,0.24506007,0.17678767,0.29616177,0.22341257,0.32884887,0.14449382,0.09386317,0.06568702,0.11495294,0.24857628,0.19963378,0.28520960,0.06250505,0.08890706,0.04274322,0.12658285,0.14013559,0.11643866,8.32928371,10.17465210,7.77995920,9.60634327,6.63467216,8.90606403,8.58111763,6.00165319,6.87484360,5.05539036,7.64529324,5.06164169,6.10088015,5.80403137,-0.40940660,-0.58810300,0.74849719,0.44679999,1.70348084,0.42771021,0.52391404,1.55689466,0.90082705,10.17465210,7.77995920,9.60634327,8.90606403,8.58111763,6.87484360,5.05539036,7.64529324,5.06164169,6.10088015,5.80403137
"1981M04",0.94303721,0.96261901,0.92908484,0.92417902,0.95073426,0.91351891,0.96879762,0.97923023,0.95052797,0.94646078,0.95815170,0.94152868,0.93132925,0.94139725,0.92608678,0.93006337,0.95425940,0.89226151,0.96420813,0.97835672,0.95281953,0.24469188,0.16977550,0.29999799,0.21734187,0.32924801,0.13472854,0.10137187,0.07169440,0.12328091,0.24560788,0.20015828,0.27916050,0.06290388,0.09265747,0.04093866,0.12808262,0.13646634,0.12189344,8.21610832,10.13962173,7.56070280,8.86878109,6.69941807,9.39000416,8.48377895,5.97728920,7.04377270,4.93932152,7.08231831,4.91142178,5.60931778,5.96529579,-0.41436607,-0.58959991,0.73823774,0.41778511,1.80409670,0.42932451,0.52931702,1.67087162,0.82649738,10.13962173,7.56070280,8.86878109,9.39000416,8.48377895,7.04377270,4.93932152,7.08231831,4.91142178,5.60931778,5.96529579
"1981M05",0.94092160,0.96230674,0.92631805,0.92516369,0.94770181,0.91649705,0.95878786,0.96830046,0.94374752,0.94376653,0.96029550,0.93754947,0.92903382,0.95895439,0.91343266,0.94186372,0.96115530,0.91063666,0.96366584,0.97366810,0.95560664,0.24575880,0.16847564,0.30058470,0.20761365,0.30948836,0.13534209,0.10052868,0.06736881,0.12405283,0.24851871,0.21184140,0.27453819,0.06499866,0.09879526,0.04102282,0.13258150,0.14403051,0.12445938,8.07300663,9.93976402,7.56195784,8.54600811,6.57398987,8.77293396,8.41137028,6.03591585,7.05592442,5.02814865,6.90871334,5.08754730,5.79882765,5.98860073,-0.40678298,-0.61034769,0.70941603,0.39762279,1.62223005,0.38525939,0.54740548,1.70848656,0.82097119,9.93976402,7.56195784,8.54600811,8.77293396,8.41137028,7.05592442,5.02814865,6.90871334,5.08754730,5.79882765,5.98860073
"1981M06",0.93613720,0.95723963,0.92103964,0.92344373,0.96014637,0.90781373,0.94846976,0.96090811,0.92893404,0.92974442,0.94460857,0.92357188,0.92731518,0.94474095,0.91804719,0.94190878,0.96273494,0.90177363,0.96283203,0.96758342,0.95880747,0.25054339,0.18243904,0.30118296,0.20990881,0.30467841,0.13944206,0.09937287,0.06946456,0.12161145,0.25352609,0.21028285,0.28567997,0.06320919,0.09974017,0.03604627,0.12343965,0.13339497,0.11603728,8.38232327,10.26840210,7.84771252,9.34423923,6.61040831,9.17165184,8.65318489,5.98176050,6.99081039,5.17268419,7.10491133,4.96977615,5.94306707,5.77342415,-0.40471989,-0.58605105,0.74355859,0.45040435,1.62466228,0.42472121,0.54731733,2.05742931,0.85478544,10.26840210,7.84771252,9.34423923,9.17165184,8.65318489,6.99081039,5.17268419,7.10491133,4.96977615,5.94306707,5.77342415
"1981M07",0.94008625,0.95803255,0.92772776,0.93062979,0.95198447,0.92167789,0.94922495,0.96030390,0.93241513,0.94838834,0.96357739,0.94153368,0.92607409,0.95441556,0.91238463,0.94337404,0.95437157,0.92455035,0.96408969,0.96580458,0.96263903,0.24882708,0.18091065,0.29712465,0.19747646,0.28974941,0.13185821,0.10810085,0.08217973,0.12653421,0.24926896,0.20133080,0.28335935,0.06704249,0.10301381,0.04146213,0.12928413,0.14281563,0.11966144,8.46892738,10.27210522,7.96885061,9.59368801,6.71445894,8.86916542,8.54500294,6.04469109,7.04604101,5.20446253,6.75393915,4.98466206,6.15041304,6.13211393,-0.40037394,-0.56670332,0.71113217,0.43298790,1.56266439,0.46185651,0.50526941,1.76682723,0.84873450,10.27210522,7.96885061,9.59368801,8.86916542,8.54500294,7.04604101,5.20446253,6.75393915,4.98466206,6.15041304,6.13211393
"1981M08",0.93783098,0.95854622,0.92348075,0.92838258,0.95969236,0.91542941,0.94435763,0.95960957,0.91939718,0.94450206,0.95980501,0.93845862,0.92569035,0.94838798,0.91417253,0.94533283,0.96052015,0.92148507,0.96158224,0.96764642,0.95628017,0.25097561,0.18151096,0.30092376,0.19478971,0.29373023,0.12364712,0.10877964,0.07482020,0.13319798,0.24953319,0.20574449,0.28101918,0.06722042,0.09975790,0.04382454,0.12870142,0.14443623,0.11738740,8.34068203,10.12838364,8.03669834,8.58071613,6.68510723,8.84186077,8.36313534,6.08342218,7.05276728,5.30901194,7.22155714,5.04235125,5.93046331,5.78063917,-0.39871117,-0.57549679,0.71904403,0.43371239,1.70812690,0.40390268,0.52643859,1.63676155,0.88472879,10.12838364,8.03669834,8.58071613,8.84186077,8.36313534,7.05276728,5.30901194,7.22155714,5.04235125,5.93046331,5.78063917
"1981M09",0.93831378,0.95654792,0.92547196,0.92374080,0.94459665,0.91542774,0.95628577,0.96300364,0.94470811,0.95358449,0.96498787,0.94886619,0.92281431,0.94263780,0.91241682,0.92653370,0.96532720,0.87026817,0.96566409,0.96819568,0.96359622,0.24790154,0.17149702,0.30351803,0.20957047,0.31701890,0.13135648,0.10328021,0.07260954,0.12560603,0.24920072,0.20789248,0.27926987,0.07015005,0.10269041,0.04646324,0.11989701,0.12829167,0.11378636,8.46425247,10.39258957,7.84792519,10.05478764,6.58679914,9.35022736,8.82903004,6.14355946,7.03345776,5.31172323,7.46132374,5.05957890,5.77133799,6.24683380,-0.38938329,-0.56713182,0.72792101,0.41129777,1.75678217,0.42079198,0.54187483,1.60880983,0.82071519,10.39258957,7.84792519,10.05478764,9.35022736,8.82903004,7.03345776,5.31172323,7.46132374,5.05957890,5.77133799,6.24683380
"1981M10",0.93502665,0.96255684,0.91382217,0.91465926,0.95963043,0.89440250,0.95505375,0.97146124,0.92554873,0.94439882,0.96219331,0.93638706,0.92410731,0.94167328,0.91436571,0.92897022,0.95646578,0.88737220,0.95981187,0.98094088,0.93833494,0.24333023,0.17700467,0.29714036,0.21116680,0.30817398,0.13246453,0.10433764,0.07368163,0.12920897,0.24391493,0.19795759,0.28120026,0.06977116,0.09655761,0.04803923,0.12747926,0.14662452,0.11194663,8.63815212,10.55158901,8.18230152,9.07170296,6.73613644,9.24893188,9.02713108,6.14162445,7.14508009,5.32714939,7.39995432,5.00414991,5.94617796,6.07041073,-0.39349750,-0.54886431,0.81130344,0.48328844,1.88746846,0.46264717,0.57113630,1.63069904,1.06262219,10.55158901,8.18230152,9.07170296,9.24893188,9.02713108,7.14508009,5.32714939,7.39995432,5.00414991,5.94617796,6.07041073
"1981M11",0.93191576,0.95949650,0.91051275,0.91336989,0.94925296,0.89762211,0.95922810,0.97834545,0.92346019,0.92091984,0.96835226,0.90172154,0.92140901,0.93477994,0.91338593,0.91575521,0.94687223,0.85673732,0.96442068,0.97680312,0.95313781,0.24050853,0.16946739,0.29860327,0.21042934,0.31090268,0.12826610,0.09842550,0.06628549,0.12470837,0.25947458,0.21943806,0.29221490,0.06654303,0.10014171,0.03906730,0.12461904,0.13376468,0.11714008,8.58450890,10.53711510,8.02062130,10.16534424,6.64954901,9.94768429,8.78213882,6.14184189,7.10477304,5.30247164,7.37285519,5.19706488,6.18097782,5.80226707,-0.39386827,-0.55549139,0.81776184,0.46410733,1.98216343,0.43466005,0.61409622,2.09617949,0.93381917,10.53711510,8.02062130,10.16534424,9.94768429,8.78213882,7.10477304,5.30247164,7.37285519,5.19706488,6.18097782,5.80226707
"1981M12",0.92854857,0.95957702,0.90625197,0.89269847,0.94348210,0.87160057,0.95974857,0.97414756,0.93369418,0.92466986,0.95775592,0.91173542,0.92146629,0.94195586,0.91072458,0.93356961,0.96043336,0.88965541,0.96218514,0.97389162,0.95260823,0.23424755,0.16816778,0.28452554,0.21127683,0.31964093,0.12882601,0.10149376,0.06837865,0.12668999,0.25608087,0.20836759,0.29238439,0.06593978,0.09740750,0.04199699,0.13096122,0.13803755,0.12557708,8.67806625,10.85493469,8.23225880,9.59840584,6.62185287,9.08774471,9.24679279,6.19665718,7.21465826,5.27530575,7.68440247,5.05865192,6.06797552,6.14666176,-0.38836673,-0.54861343,0.76086831,0.44970843,1.88785386,0.41066501,0.54223239,1.76475203,0.83636594,10.85493469,8.23225880,9.59840584,9.08774471,9.24679279,7.21465826,5.27530575,7.68440247,5.05865192,6.06797552,6.14666176
"1982M01",0.91925615,0.95131314,0.89508241,0.88988268,0.93097359,0.87206990,0.95761746,0.97212029,0.93181455,0.89673930,0.93098187,0.88320845,0.90187776,0.92940593,0.88694155,0.94100899,0.95965904,0.90709329,0.95433146,0.96608204,0.94293308,0.23884559,0.16984549,0.29414654,0.21634039,0.31601655,0.13645375,0.09406184,0.06216854,0.11962311,0.25137731,0.20480549,0.28870288,0.06633327,0.09810576,0.04086883,0.13304158,0.14905815,0.12020490,8.51908684,10.65998554,7.86129236,10.02487659,6.51071978,9.26555157,8.97938728,6.25172806,7.23217535,5.43892336,7.54883766,5.25140905,5.99340534,6.13935757,-0.37873948,-0.56456751,0.80146194,0.46277854,1.85612512,0.41652253,0.56855625,1.92391181,0.99383998,10.65998554,7.86129236,10.02487659,9.26555157,8.97938728,7.23217535,5.43892336,7.54883766,5.25140905,5.99340534,6.13935757
"1982M02",0.92009830,0.95100188,0.89672846,0.87994766,0.91504252,0.86527848,0.95730251,0.97071415,0.93364537,0.90417492,0.94052428,0.88720584,0.90706015,0.93132693,0.89405304,0.94349027,0.95969701,0.91301763,0.95731479,0.97530794,0.94197178,0.23404776,0.16119947,0.29247120,0.22767408,0.33104959,0.14476816,0.09521646,0.07082640,0.11477700,0.23967727,0.19295309,0.27714947,0.06772257,0.10104124,0.04100139,0.13566187,0.14293021,0.12983274,8.76430607,10.86000252,8.26359844,9.77858257,6.81842136,9.54871655,9.06098175,6.44191694,7.42756176,5.45848227,7.82821274,5.35092974,6.69354677,6.46863413,-0.36070436,-0.54352158,0.80198789,0.44202647,1.83395123,0.49488932,0.55834866,1.97636831,0.88289207,10.86000252,8.26359844,9.77858257,9.54871655,9.06098175,7.42756176,5.45848227,7.82821274,5.35092974,6.69354677,6.46863413
"1982M03",0.92136753,0.95387125,0.89718324,0.88930738,0.93974257,0.86814076,0.95993638,0.97554392,0.93299460,0.90796614,0.94174808,0.89324570,0.90807754,0.93275559,0.89517379,0.93275166,0.95084870,0.90331584,0.95055175,0.96180815,0.93960512,0.23558605,0.16662280,0.29014006,0.21789230,0.31745389,0.13913317,0.09450089,0.06735344,0.11597613,0.25197187,0.20120409,0.29213217,0.07141592,0.10207593,0.04716203,0.12863299,0.14528984,0.11545643,8.71212769,10.66127396,8.22659969,9.53436375,6.96063900,9.54781532,8.89685059,6.36155939,7.39939547,5.30305910,7.94486237,5.30749083,5.95921755,6.41976786,-0.36534619,-0.54701734,0.79105932,0.45429268,1.80492437,0.45940974,0.54483688,1.71214259,0.99546540,10.66127396,8.22659969,9.53436375,9.54781532,8.89685059,7.39939547,5.30305910,7.94486237,5.30749083,5.95921755,6.41976786
"1982M04",0.92461342,0.95835680,0.89915353,0.88456261,0.93531579,0.86320585,0.96506900,0.97765952,0.94263196,0.92907029,0.95429534,0.91713744,0.90764856,0.93714452,0.89149070,0.93055755,0.95810086,0.88707483,0.96003950,0.97566980,0.94607365,0.23318353,0.16382882,0.28895831,0.22009967,0.32042512,0.13941838,0.10326789,0.07642142,0.12485771,0.24062681,0.19726978,0.27549437,0.07048374,0.09967313,0.04700976,0.13233835,0.14238173,0.12426149,9.00119781,11.27087688,8.11528873,10.16908169,7.30409956,9.83948135,9.57579803,6.41687727,7.48571444,5.49448013,7.52244902,5.23884630,6.06577539,6.61477518,-0.36123452,-0.51963979,0.80419582,0.45594969,1.84828246,0.49222264,0.57585037,1.70510769,0.92146641,11.27087688,8.11528873,10.16908169,9.83948135,9.57579803,7.48571444,5.49448013,7.52244902,5.23884630,6.06577539,6.61477518
"1982M05",0.92130017,0.94500452,0.90354455,0.88740742,0.93044311,0.86879456,0.96083218,0.97073859,0.94370139,0.91688508,0.94391698,0.90467584,0.90647835,0.91399592,0.90258723,0.93407077,0.94367355,0.91863197,0.94733322,0.95332634,0.94134992,0.22900093,0.16502675,0.27911934,0.21232842,0.30941245,0.13627118,0.10101759,0.07365879,0.12245093,0.25299650,0.19805944,0.29603514,0.07173470,0.10171450,0.04824802,0.13292187,0.15212807,0.11787540,8.86300564,11.04737854,8.23020077,9.45658207,6.82892418,9.59654236,9.52142906,6.38126802,7.57863092,5.38025665,7.29310656,5.27020121,6.06689978,6.61699724,-0.36438382,-0.53753984,0.78341657,0.46318784,1.77879751,0.47125426,0.52413726,1.65156674,1.01106465,11.04737854,8.23020077,9.45658207,9.59654236,9.52142906,7.57863092,5.38025665,7.29310656,5.27020121,6.06689978,6.61699724
"1982M06",0.91730881,0.94447881,0.89651996,0.87889004,0.92979115,0.85799617,0.94190568,0.95596039,0.91628551,0.92887938,0.95283592,0.91789061,0.91210759,0.92466623,0.90526634,0.93418998,0.94693810,0.90440708,0.94493520,0.96186268,0.92949349,0.23196593,0.16001552,0.28996313,0.20381279,0.29928985,0.12685141,0.09988793,0.07219257,0.12221237,0.26182058,0.20972030,0.30381718,0.07652190,0.12170126,0.04010409,0.12599087,0.13708048,0.11705183,8.97523403,11.05574799,8.35853004,10.52141094,6.81050348,10.03848076,9.52297592,6.31470537,7.36973238,5.54702568,7.19252348,5.35363102,5.96107101,6.27772427,-0.36485639,-0.52731365,0.80607188,0.44482905,1.90182459,0.47615805,0.55641896,2.44613361,0.94399828,11.05574799,8.35853004,10.52141094,10.03848076,9.52297592,7.36973238,5.54702568,7.19252348,5.35363102,5.96107101,6.27772427
"1982M07",0.91321737,0.94695455,0.88688278,0.86741126,0.92786378,0.84059942,0.94269383,0.95570576,0.92022115,0.91382009,0.94784677,0.89692003,0.90749818,0.93321550,0.89228541,0.93001586,0.94813782,0.89691275,0.95615691,0.97163689,0.94133395,0.23082270,0.16688471,0.28411186,0.20545650,0.29018646,0.13483828,0.10545789,0.07985236,0.12679882,0.25262830,0.21240930,0.28614885,0.07253411,0.10512328,0.04537265,0.13310051,0.14554390,0.12272956,8.91255665,11.30679417,8.36370754,9.38053131,6.98484707,9.78756046,9.04618454,6.39502954,7.46470308,5.58104801,7.29544830,5.22662210,6.23319435,6.68380547,-0.36027366,-0.53025085,0.83345056,0.48956123,1.79367518,0.52487081,0.61867332,1.93101037,0.98838168,11.30679417,8.36370754,9.38053131,9.78756046,9.04618454,7.46470308,5.58104801,7.29544830,5.22662210,6.23319435,6.68380547
"1982M08",0.91494739,0.94322878,0.89420891,0.88795209,0.93371201,0.86872143,0.93486613,0.95074904,0.90721858,0.90627420,0.92394286,0.89873189,0.91005957,0.93962401,0.89325267,0.93754172,0.95601940,0.90728444,0.94109076,0.94657141,0.93619531,0.23052195,0.16445760,0.28162196,0.19393623,0.28721935,0.12178282,0.10827529,0.07571900,0.13345720,0.26580757,0.22806771,0.29499894,0.06969711,0.10117082,0.04535256,0.13176183,0.14336553,0.12278651,8.93585587,10.97178173,8.68309212,10.25498676,6.80620289,9.48992062,9.18488598,6.35283852,7.35420179,5.44162703,7.29107332,5.41475391,6.09225893,6.37256384,-0.36726132,-0.52880204,0.77348846,0.45169085,1.82423782,0.43885055,0.59799451,1.72546947,0.90312505,10.97178173,8.68309212,10.25498676,9.48992062,9.18488598,7.35420179,5.44162703,7.29107332,5.41475391,6.09225893,6.37256384
"1982M09",0.91724068,0.94622743,0.89535379,0.85715789,0.91451943,0.83284760,0.95217341,0.96368015,0.93205982,0.92514890,0.94329393,0.91786098,0.91481137,0.93080080,0.90531230,0.94404310,0.96161354,0.91762173,0.95162100,0.95791674,0.94627470,0.21783207,0.15587230,0.26727393,0.22031011,0.31957325,0.14110138,0.10274471,0.06763916,0.13075779,0.24992706,0.21353596,0.27896595,0.07569359,0.10433926,0.05283529,0.13349245,0.13904005,0.12906565,8.95736885,11.35396194,8.45575523,9.95193768,6.86845398,9.83558273,9.41415691,6.35161114,7.49766445,5.50708580,7.39084053,5.24394751,5.98932981,6.43132257,-0.36598301,-0.53041863,0.79796714,0.46536887,1.80727494,0.41277713,0.61080819,1.57582736,0.85963535,11.35396194,8.45575523,9.95193768,9.83558273,9.41415691,7.49766445,5.50708580,7.39084053,5.24394751,5.98932981,6.43132257
"1982M10",0.91312766,0.94191229,0.89012682,0.86419046,0.90986937,0.84215480,0.95401144,0.96356839,0.93617320,0.89852518,0.92822999,0.88683033,0.91276944,0.93513334,0.89932656,0.91642338,0.92787421,0.89798731,0.94735175,0.95948827,0.93571401,0.22698362,0.16974348,0.27538323,0.22632700,0.32488474,0.14299116,0.09944559,0.06334244,0.12997274,0.25141865,0.21106805,0.28553724,0.06778891,0.09241103,0.04696959,0.12803622,0.13855025,0.11914603,9.01627731,11.04242325,8.44174862,10.01151943,6.98524189,10.19868565,9.71478271,6.42873192,7.58567667,5.64581776,7.07204771,5.44103289,6.45332003,6.28355122,-0.35644722,-0.52525824,0.84555364,0.52119082,1.92115021,0.41208202,0.62503004,1.66359723,0.98326117,11.04242325,8.44174862,10.01151943,10.19868565,9.71478271,7.58567667,5.64581776,7.07204771,5.44103289,6.45332003,6.28355122
"1982M11",0.90764421,0.94817752,0.87537283,0.85159218,0.92409652,0.81662983,0.95750338,0.96681452,0.93921995,0.88678122,0.95999706,0.85731924,0.90395516,0.92934382,0.88911080,0.92153394,0.94778609,0.87358296,0.94602120,0.96121508,0.93245077,0.21580879,0.16453156,0.26002967,0.22135617,0.31981283,0.13644831,0.10089695,0.06768367,0.12953970,0.26729503,0.21896125,0.30897748,0.06877181,0.09870801,0.04295518,0.12587126,0.13030265,0.12204966,9.10690689,11.66366005,8.54292679,10.71075344,6.79832363,10.21548462,9.39215755,6.44723368,7.46024466,5.52008343,7.58828592,5.37005758,6.65394306,6.88592434,-0.36411116,-0.51040870,0.86238801,0.54566866,2.02129865,0.45059225,0.61114347,1.98170745,0.92070270,11.66366005,8.54292679,10.71075344,10.21548462,9.39215755,7.46024466,5.52008343,7.58828592,5.37005758,6.65394306,6.88592434
"1982M12",0.90741634,0.94655806,0.87685847,0.84751046,0.90619302,0.82156217,0.95769435,0.96938920,0.93556660,0.89767343,0.92848384,0.88437361,0.90725213,0.94626206,0.88457555,0.90684319,0.93231338,0.86360276,0.94384646,0.96251035,0.92707938,0.22044526,0.15802421,0.27305081,0.22130874,0.32045493,0.13775297,0.09419060,0.06422978,0.11944017,0.26360524,0.22099973,0.29951116,0.06891032,0.09748707,0.04482716,0.13153984,0.13880427,0.12541772,9.00259113,11.53210354,8.42202568,10.20417786,6.74237776,9.97980499,9.67379665,6.37993574,7.41859436,5.50523853,7.75418997,5.34066486,5.78078365,6.53580809,-0.36296093,-0.52028143,0.84275323,0.48773128,1.96049821,0.45319641,0.62184072,1.83276260,0.93270504,11.53210354,8.42202568,10.20417786,9.97980499,9.67379665,7.41859436,5.50523853,7.75418997,5.34066486,5.78078365,6.53580809
"1983M01",0.89952570,0.93753958,0.86900192,0.85684210,0.90216821,0.83615279,0.94990987,0.96589863,0.92166734,0.85853684,0.91831523,0.83180201,0.88552445,0.91458154,0.86775976,0.92490280,0.94843060,0.88261169,0.94453180,0.95736980,0.93131393,0.21734126,0.15450579,0.27177519,0.21168828,0.29609749,0.13856520,0.10086988,0.07182983,0.12602706,0.25804731,0.21784410,0.29287508,0.07963780,0.11304263,0.05069943,0.13241546,0.14668018,0.12005803,9.02571201,11.41890240,8.47074413,10.50161076,6.75618172,9.35593987,9.83013821,6.48451996,7.67942905,5.66562605,7.92107725,5.35194731,6.29041529,6.18371964,-0.35427216,-0.51677603,0.86629277,0.49249250,1.85116541,0.49374837,0.64435923,1.93154049,1.05838799,11.41890240,8.47074413,10.50161076,9.35593987,9.83013821,7.67942905,5.66562605,7.92107725,5.35194731,6.29041529,6.18371964
